name,symbol,price,volume,mkt_cap,coingecko_rank,vol / mkt_cap,dominance,num_holders,whitepaper,coingecko_likes,fully_diluted_valuation,meme_coin
Phala Network,PHA,1.19,16034204.0,143769403.0,228.0,0.112,9.44844e-05,,,525.0,155221552.0,-1
Ark,ARK,,1952036.0,142983816.0,227.0,0.014,9.39681e-05,,1.0,17441.0,174753654.0,-1
MATH,MATH,1810.46,444739.0,142273681.0,230.0,0.003,9.35014e-05,,1.0,1557.0,154644061.82,-1
e-Radix,EXRD,0.213952,955923.0,140791091.0,231.0,0.007,9.25271e-05,,1.0,9457.0,213869958.0,-1
Storj,STORJ,0.243851,81212901.0,140688887.0,232.0,0.577,9.24599e-05,83880.0,1.0,368.0,731553000.0,-1
Kyber Network Crystal Legacy,KNCL,0.033651540998,35890497.0,140528143.0,233.0,0.255,9.23542e-05,,,27986.0,336515410.0,-1
NKN,NKN,4.05,7817313.0,140328151.0,234.0,0.056,9.22228e-05,15467.0,1.0,1524.0,218698084.35,-1
Steem,STEEM,300.72,1616550.0,139275516.0,229.0,0.012,9.1531e-05,,1.0,8917.0,130407305.0,-1
Medibloc,MED,17.55,29173861.0,138018331.0,235.0,0.211,9.07048e-05,,,5432.0,263240314.0,-1
DODO,DODO,0.828692,35598706.0,137332044.0,236.0,0.259,9.02538e-05,,,27242.0,828684047.0,-1
DeFiPulse Index,DPI,1.04,2861666.0,135093514.0,237.0,0.021,8.87826e-05,,,3713.0,207036446.0,-1
StakeHound Staked Ether,STETH,1.19,,134816102.0,238.0,,8.86003e-05,,,19772.0,1193448679.0,-1
Hxro,HXRO,0.228663,436337.0,133907437.0,239.0,0.003,8.80032e-05,,1.0,17723.0,888835491.0,-1
BTC Standard Hashrate Token,BTCST,0.895723,2133372.0,132481542.0,240.0,0.016,8.70661e-05,,1.0,16090.0,380682273.208554,-1
NuCypher,NU,7.58,21888114.0,131491256.0,241.0,0.166,8.64153e-05,,,1661.0,758000000.0,-1
Smooth Love Potion,SLP,0.291576,76939186.0,130860160.0,242.0,0.588,8.60005e-05,10393.0,1.0,11263.0,291538801.0,-1
Aragon,ANT,3.63,8782690.0,130481420.0,243.0,0.067,8.57516e-05,,1.0,11095.0,145465378.41,-1
Wrapped NXM,WNXM,86.83,12204771.0,129735816.0,244.0,0.094,8.52616e-05,,1.0,7235.0,158453502.0,-1
LockTrip,LOC,0.522202,148967.0,129511824.0,245.0,0.001,8.51144e-05,34067.0,1.0,3140.0,522202000.00000006,-1
Keep Network,KEEP,7.37,19024590.0,124830467.0,246.0,0.152,8.20378e-05,,1.0,1462.0,136978326.21,-1
Shabu Shabu,KOBE,56.04,53721.0,124319784.0,247.0,0.0,8.17022e-05,,,4617.0,120197448.0,-1
LUKSO Token,LYXE,2095.5,2891319.0,120996913.0,248.0,0.024,7.95184e-05,,,200.0,134862189.0,-1
Instadapp,INST,0.134865,2293808.0,119878677.0,249.0,0.019,7.87835e-05,,,22327.0,1352732858.0,-1
Cream,CREAM,0.125895,1455698.0,119779501.0,250.0,0.012,7.87184e-05,,,8224.0,3021486153.0,-1
RSK Infrastructure Framework,RIF,0.415321,1241935.0,119662484.0,251.0,0.01,7.86415e-05,,,6467.0,,-1
Enzyme,MLN,6.28,11285448.0,117838659.0,252.0,0.096,7.74429e-05,,,3251.0,101625882.0,-1
Zipmex Token,ZMT,0.15882,9896805.0,116650889.0,253.0,0.085,7.66623e-05,,,3799.0,158820000.0,-1
Alien Worlds,TLM,1.75,23847943.0,116612498.0,254.0,0.205,7.6637e-05,,,1182.0,349047892.0,-1
My Neighbor Alice,ALICE,160.53,101579057.0,115989334.0,255.0,0.876,7.62275e-05,,,10741.0,469477922.0,-1
USDP Stablecoin,USDP,0.040843174522,32399.0,115479333.0,256.0,0.0,7.58923e-05,,,11817.0,147058729.39195114,-1
Unit Protocol,COL,0.045566521235,,114966356.0,257.0,,7.55552e-05,,,3156.0,,-1
BitShares,BTS,0.3196,12633361.0,114552556.0,258.0,0.11,7.52832e-05,,1.0,19012.0,319600000.0,-1
Electroneum,ETN,19.91,186983.0,113776136.0,259.0,0.002,7.4773e-05,,1.0,3411.0,,-1
Tenset,10SET,6.73,593593.0,112903014.0,260.0,0.005,7.41992e-05,,,14805.0,673494849.0,-1
Trust Wallet Token,TWT,28.82,4866302.0,112467309.0,261.0,0.043,7.39128e-05,,,10325.0,288175714.0,-1
KardiaChain,KAI,2.04,1302052.0,111922215.0,262.0,0.012,7.35546e-05,,1.0,15940.0,125223017.28,-1
Hive,HIVE,0.006029317927,5136521.0,111580152.0,263.0,0.046,7.33298e-05,,1.0,18762.0,126615676.467,-1
Hydra,HYDRA,1.9,816096.0,111498910.0,264.0,0.007,7.32764e-05,,,6090.0,126518887.2,-1
MonaCoin,MONA,1.0,911869.0,111416751.0,265.0,0.008,7.32224e-05,,1.0,248.0,113789672.0,1
Divi,DIVI,1.4,105822.0,110056778.0,266.0,0.001,7.23286e-05,,,8399.0,284927973.0,-1
THORChain (ERC20),RUNE,0.343971,723128.0,109904174.0,267.0,0.007,7.22284e-05,,,22886.0,,-1
Travala.com,AVA,0.025979053627,2847657.0,108295611.0,268.0,0.026,7.11712e-05,,1.0,1231.0,2649863470.0,-1
STASIS EURO,EURS,1.32,77767.0,107126174.0,269.0,0.001,7.04027e-05,,,6387.0,138758400.0,-1
BarnBridge,BOND,1.63,8006077.0,106837332.0,270.0,0.075,7.02128e-05,,,998.0,98774594.93,-1
c0x,CZRX,0.477199,2036.27,105136449.0,271.0,0.0,6.9095e-05,,,8116.0,477199173.0,-1
Newscrypto Coin,NWC,1906.41,14235272.0,104387779.0,272.0,0.136,6.8603e-05,,,651.0,96216512.7,-1
Ellipsis,EPS,1.37,10417348.0,103989133.0,273.0,0.1,6.8341e-05,,,12771.0,685000000.0,-1
PAC Protocol,PAC,0.048689918318,179435.0,103391745.0,276.0,0.002,6.79484e-05,,1.0,13081.0,243449591.59,-1
Tokocrypto,TKO,0.573495,7231696.0,103019515.0,274.0,0.07,6.77038e-05,,1.0,11883.0,120433991.0,-1
ankrETH,AETH,15.62,117369.0,102962269.0,275.0,0.001,6.76662e-05,,1.0,14802.0,101477023.0,-1
Oasis Network,ROSE,0.82563,10700393.0,102472547.0,277.0,0.104,6.73443e-05,,1.0,11293.0,165126000.0,-1
Wanchain,WAN,0.016128669204,2275519.0,101878500.0,278.0,0.022,6.69539e-05,,1.0,6309.0,161286692.04,-1
Bytom,BTM,0.020305515488,13835077.0,101752021.0,279.0,0.136,6.68708e-05,49475.0,1.0,4910.0,404094581.2375063,-1
Sun Token,SUN,1.2,21439519.0,101425911.0,280.0,0.211,6.66565e-05,,,1192.0,106789179.0,-1
Convex CRV,CVXCRV,0.058762629904,1346606.0,100403033.0,281.0,0.013,6.59843e-05,,1.0,2815.0,123401522.7984,-1
OriginTrail,TRAC,0.618818,1082190.0,100343392.0,282.0,0.011,6.59451e-05,,1.0,6140.0,173268962.028932,-1
Metal,MTL,0.257255,14594209.0,99667900.0,283.0,0.146,6.55011e-05,12171.0,1.0,17993.0,128627500.0,-1
QuarkChain,QKC,0.063002214238,5949378.0,98696631.0,284.0,0.06,6.48628e-05,,1.0,17232.0,629592008.0,-1
Augur,REP,0.207417,36032585.0,98430937.0,285.0,0.366,6.46882e-05,,1.0,25141.0,103750188.0,-1
Komodo,KMD,0.215246,7842005.0,97584917.0,287.0,0.08,6.41322e-05,,1.0,5347.0,189416479.784754,-1
UTRUST,UTK,5.98,5529769.0,96098642.0,286.0,0.058,6.31554e-05,,1.0,6132.0,598046168.0,-1
Velas,VLX,0.45783,2178352.0,95717017.0,288.0,0.023,6.29046e-05,,1.0,31964.0,457828772.0,-1
district0x,DNT,0.015392623263,3703816.0,95376035.0,289.0,0.039,6.26806e-05,,1.0,760.0,93956322.35957973,-1
CRYPTO20,C20,0.124282,9898.44,95314349.0,290.0,0.0,6.264e-05,12097.0,1.0,9822.0,124282000.0,-1
Render Token,RNDR,7.12,3623132.0,95056030.0,291.0,0.038,6.24702e-05,,,20100.0,712357655.0,-1
Linear,LINA,2.65,28649154.0,93692720.0,292.0,0.306,6.15743e-05,,1.0,1297.0,107738614.65,-1
aelf,ELF,0.443678,20916531.0,91582489.0,293.0,0.228,6.01875e-05,,1.0,10125.0,6656224429.0,-1
Gitcoin,GTC,1.08,20557794.0,91512272.0,294.0,0.225,6.01413e-05,17913.0,,45067.0,107589576.0,-1
Rally,RLY,0.929803,3634245.0,90428954.0,295.0,0.04,5.94294e-05,,1.0,3689.0,92980300.0,-1
Escoin Token,ELG,0.626641,132050.0,90005640.0,296.0,0.001,5.91512e-05,,,5505.0,327459730.0,-1
SuperFarm,SUPER,0.398685,5909622.0,89860082.0,297.0,0.066,5.90555e-05,,,17321.0,338882004.0,-1
GivingToServices SVS,SVS,0.043180450457,80655.0,88580673.0,298.0,0.001,5.82147e-05,,,2514.0,92369972.02434675,-1
Syntropy,NOIA,0.125288,252636.0,88366516.0,299.0,0.003,5.80739e-05,,1.0,41807.0,250453647.0,-1
Vectorspace AI,VXV,0.30191,682758.0,87672812.0,300.0,0.008,5.7618e-05,,,1404.0,114304491.84084,-1
Bounce,AUCTION,0.215677,21168914.0,87441819.0,301.0,0.242,5.74662e-05,,1.0,12355.0,215677000.0,-1
DFI.money,YFII,1.6,32046869.0,87322009.0,302.0,0.367,5.73875e-05,,,3907.0,1601936507.0,-1
Frax Share,FXS,8.68,10544477.0,87217813.0,303.0,0.121,5.7319e-05,3512.0,,17067.0,182183969.0,-1
Vai,VAI,1.95,1965581.0,86280757.0,304.0,0.023,5.67032e-05,,,144.0,487500000.0,-1
inSure DeFi,SURE,0.203344,4795.73,85680948.0,305.0,0.0,5.6309e-05,,1.0,10039.0,203344000.0,-1
Kin,KIN,6.72,1196394.0,85467821.0,306.0,0.014,5.61689e-05,49497.0,1.0,8818.0,672000000.0,-1
Polkastarter,POLS,2.2,9590857.0,85301521.0,307.0,0.112,5.60596e-05,,1.0,3438.0,110000000.0,-1
COTI,COTI,0.02159,10725225.0,85076671.0,308.0,0.126,5.59119e-05,,1.0,321.0,215900000.0,-1
Function X,FX,2131.57,310405.0,84815247.0,309.0,0.004,5.57401e-05,5842.0,,9667.0,85254410.0,-1
Bonfida,FIDA,0.200432,266468.0,83162042.0,310.0,0.003,5.46536e-05,,,4985.0,408461085.0,-1
Efforce,WOZX,0.478363,162100.0,82012731.0,311.0,0.002,5.38983e-05,,1.0,18374.0,415919637.04624,-1
Badger DAO,BADGER,0.072343327079,4131382.0,81723374.0,312.0,0.051,5.37081e-05,,1.0,8121.0,144249489.0028978,-1
Handshake,HNS,4.9491954e-05,353903.0,81448251.0,313.0,0.004,5.35273e-05,,1.0,14555.0,494919540.0,-1
Gas,GAS,0.001988722783,7612253.0,80628624.0,314.0,0.094,5.29886e-05,,,2397.0,175007604.90399998,-1
Sora Validator Token,VAL,0.127777,59060.0,80093390.0,315.0,0.001,5.26369e-05,,,8009.0,113465976.0,-1
AllianceBlock,ALBT,0.724882,2202424.0,79547585.0,316.0,0.028,5.22782e-05,,1.0,17244.0,362511029.0,-1
Power Ledger,POWR,129.21,6498838.0,79489114.0,317.0,0.082,5.22398e-05,,,17287.0,153633699.0,-1
Atari,ATRI,0.687223,1841810.0,78960149.0,318.0,0.023,5.18921e-05,,,4403.0,687222928.0,-1
Hathor,HTR,0.00857230307,1760712.0,78456397.0,319.0,0.022,5.15611e-05,,1.0,13263.0,85771107.0,-1
SafePal,SFP,387.5,5421838.0,78425704.0,320.0,0.069,5.15409e-05,,,19052.0,387659096.0,-1
IRISnet,IRIS,0.891334,5054095.0,78242831.0,321.0,0.065,5.14207e-05,,,3029.0,83217810.0,-1
BTSE Token,BTSE,0.398585,337259.0,78110700.0,322.0,0.004,5.13339e-05,,,7036.0,398409844.0,-1
API3,API3,919.17,6551033.0,76957099.0,323.0,0.085,5.05757e-05,,1.0,8699.0,73787852.0,-1
Woonkly Power,WOOP,0.178818,424712.0,76638989.0,324.0,0.006,5.03667e-05,,,2754.0,178817918.0,-1
KeeperDAO,ROOK,0.049169836849,1490192.0,76612910.0,325.0,0.019,5.03495e-05,,1.0,8000.0,486869756.0,-1
Quickswap,QUICK,0.051019119689,10079126.0,75826519.0,326.0,0.133,4.98327e-05,4584.0,,8721.0,101348686.0,-1
Beefy.Finance,BIFI,0.022614700737,1328964.0,75562658.0,327.0,0.018,4.96593e-05,,,1678.0,238906421.82421985,-1
Secret,SCRT,0.074408016125,2198922.0,75331750.0,328.0,0.029,4.95076e-05,,,9936.0,578068961.0,-1
Sentinel,DVPN,1.05,394730.0,74128397.0,329.0,0.005,4.87167e-05,2725.0,,12201.0,190666569.0,-1
Syscoin,SYS,0.011290779717,907567.0,73966483.0,331.0,0.012,4.86103e-05,,1.0,776.0,70689129.97378917,-1
Verasity,VRA,4.16,42805202.0,73877911.0,330.0,0.579,4.85521e-05,,1.0,25766.0,415313336.0,-1
Zero Collateral Dai,ZAI,0.010833772241,21.17,73529894.0,332.0,0.0,4.83234e-05,,,38544.0,112200264.12948132,-1
JUST,JST,2.95,47505517.0,73048312.0,333.0,0.65,4.80069e-05,,,3395.0,293127373.0,-1
Energi,NRG,0.083349138236,1839007.0,73022590.0,334.0,0.025,4.799e-05,,1.0,11037.0,850970262.4220395,-1
Casper Network,CSPR,0.398144,40630577.0,72943092.0,335.0,0.557,4.79378e-05,,1.0,4295.0,159257722.0,-1
Automata,ATA,5.78,8718440.0,72924210.0,336.0,0.12,4.79253e-05,102.0,,275.0,1155363916.0,-1
Populous,PPT,0.008545969999,2818661.0,72707851.0,338.0,0.039,4.77832e-05,28532.0,1.0,1579.0,85459699.99,-1
Dero,DERO,7.36,353681.0,72639234.0,337.0,0.005,4.77381e-05,,1.0,3780.0,135424000.0,-1
Hifi Finance,MFT,38.67,8004007.0,72509216.0,339.0,0.11,4.76526e-05,,,17300.0,70889921.34,-1
cBAT,CBAT,15.48,7.43,72496493.0,340.0,0.0,4.76443e-05,,,16352.0,154800000.0,-1
RedFOX Labs,RFOX,0.090093347377,443263.0,72423691.0,341.0,0.006,4.75964e-05,,,8409.0,88936054.54457562,-1
SONM,SNM,0.023103877968,137198.0,71554641.0,342.0,0.002,4.70253e-05,,1.0,1427.0,115519389.84,-1
CoinMetro,XCM,0.236764,68395.0,70407951.0,343.0,0.001,4.62717e-05,,1.0,1500.0,78132120.0,-1
PEAKDEFI,PEAK,175.81,2646517.0,70363371.0,344.0,0.038,4.62424e-05,,,18054.0,,-1
Bytecoin,BCN,0.00126870168,19559.22,69317434.0,346.0,0.0,4.5555e-05,,,1356.0,73529894.0,-1
WPP Token,WPP,6.21,220458.0,69313970.0,345.0,0.003,4.55527e-05,,,33698.0,185075753.0,-1
Chromia,CHR,1.59,35722349.0,68967193.0,347.0,0.518,4.53248e-05,,1.0,6064.0,,-1
Cardstarter,CARDS,0.170507,3450985.0,68612638.0,348.0,0.05,4.50918e-05,,1.0,17522.0,95480151.0,-1
sBTC,SBTC,1.94,7447698.0,68517362.0,349.0,0.109,4.50292e-05,,,4380.0,103309357.24,-1
Streamr,DATA,0.009296176386,10687296.0,68442871.0,350.0,0.156,4.49802e-05,,1.0,4340.0,92961763.86,-1
Tellor,TRB,0.289524,27108046.0,67256307.0,351.0,0.403,4.42004e-05,,1.0,2960.0,165438385.122876,-1
GNY,GNY,0.147539,171637.0,67145982.0,352.0,0.003,4.41279e-05,,1.0,3808.0,65507316.0,-1
Ethernity Chain,ERN,2.53,4710174.0,67102807.0,353.0,0.07,4.40996e-05,,,1631.0,507182731.0,-1
SERO,SERO,0.000372379316,789207.0,67090811.0,354.0,0.012,4.40917e-05,,,15816.0,68692812.42252,-1
Rabbit Finance,RABBIT,1.57,16620135.0,66893415.0,355.0,0.248,4.39619e-05,,,14054.0,432837738.0,-1
Tokenlon,LON,0.030064003915,6392080.0,66246999.0,356.0,0.096,4.35371e-05,,1.0,3440.0,80119542.27460511,-1
BoringDAO BTC,OBTC,0.190952,,66233629.0,357.0,,4.35283e-05,,,855.0,124118800.0,-1
DerivaDAO,DDX,0.124821,73169.0,66163335.0,358.0,0.001,4.34821e-05,,,9658.0,60849847.309554,-1
Sora,XOR,5.72,1571915.0,66146155.0,359.0,0.024,4.34709e-05,,,9985.0,57206274.0,-1
Carry,CRE,23.63,11791034.0,66020610.0,360.0,0.179,4.33883e-05,,1.0,1122.0,50983757.18,-1
MXC,MXC,2.48,13444834.0,65243080.0,361.0,0.206,4.28774e-05,,,2485.0,247920157.0,-1
DAO Maker,DAO,1.25,1570192.0,65059679.0,362.0,0.024,4.27568e-05,,,10408.0,63107714.0,-1
USDX,USDX,19.04,69833.0,63350162.0,363.0,0.001,4.16333e-05,,1.0,3744.0,189371761.0,-1
Neutrino System Base Token,NSBT,33301.0,238552.0,62987682.0,364.0,0.004,4.13951e-05,,,501.0,77848364.0,-1
DIA,DIA,6121.94,10426491.0,62898446.0,365.0,0.166,4.13365e-05,,,5266.0,61219395.0,-1
cVault.finance,CORE,0.999219,81041.0,62503995.0,366.0,0.001,4.10772e-05,,,559.0,64750660.20813,-1
Alpaca Finance,ALPACA,0.105613,5472907.0,61815450.0,367.0,0.089,4.06247e-05,,1.0,5419.0,80754520.089552,-1
Aion,AION,1.49,3092488.0,61660806.0,368.0,0.05,4.05231e-05,11904.0,1.0,27300.0,295272317.0,-1
Reddcoin,RDD,5.19,36126.0,60433244.0,393.0,0.001,3.97164e-05,,1.0,9144.0,111066000.0,-1
ApeSwap Finance,BANANA,32757.0,3293826.0,60431947.0,369.0,0.055,3.97155e-05,,,51.0,59060871.0,-1
Firo,FIRO,1.22,4330032.0,59863536.0,370.0,0.072,3.9342e-05,,,6839.0,121584539.0,-1
ThunderCore,TT,0.001953836503,14383707.0,59587398.0,371.0,0.241,3.91605e-05,,1.0,13656.0,,-1
Kleros,PNK,0.008317469287,1849698.0,58095367.0,372.0,0.032,3.81799e-05,,1.0,7781.0,416169521.0,-1
Dvision Network,DVI,0.495348,5887047.0,56702887.0,373.0,0.104,3.72648e-05,,,21573.0,153573054.0,-1
Lido DAO,LDO,2.51,1252547.0,56638920.0,374.0,0.022,3.72228e-05,,,23722.0,251000000.0,-1
Yuan Chain Coin,YCC,1.75,62185.0,56505756.0,375.0,0.001,3.71352e-05,,1.0,4596.0,1746721029.0,-1
Haven,XHV,0.011357684736,694666.0,56376607.0,376.0,0.012,3.70504e-05,,1.0,1536.0,56788423.68,-1
Litentry,LIT,25.49,6022030.0,56308714.0,377.0,0.107,3.70057e-05,5093.0,1.0,3920.0,254931922.0,-1
Privateum,PVM,3.76,77787.0,56239465.0,378.0,0.001,3.69602e-05,,1.0,6791.0,69184000.0,-1
Bella Protocol,BEL,0.063051248538,4574138.0,55899904.0,379.0,0.082,3.67371e-05,,,5992.0,63051248.538,-1
Trustswap,SWAP,44.05,1405774.0,55788293.0,380.0,0.025,3.66637e-05,,,8542.0,46296990.5,-1
Gala,GALA,0.171894,631748.0,55028658.0,381.0,0.011,3.61645e-05,,,4695.0,171894000.0,-1
Rari Governance Token,RGT,2000.09,1336283.0,54990750.0,382.0,0.024,3.61396e-05,9497.0,,49.0,51460315.61,-1
PARSIQ,PRQ,0.707106,560450.0,54842430.0,383.0,0.01,3.60421e-05,,,3255.0,74246130.0,-1
Radicle,RAD,0.535051,175592.0,54641977.0,384.0,0.003,3.59104e-05,,,8071.0,72668771.263132,-1
Akropolis,AKRO,0.268119,25725437.0,54555255.0,385.0,0.472,3.58534e-05,,,809.0,268119000.0,-1
BoringDAO [OLD],BOR,3.75,6227.85,54184978.0,386.0,0.0,3.561e-05,,,4192.0,376666680.0,-1
FIO Protocol,FIO,0.073114195552,3610868.0,54167805.0,387.0,0.067,3.55988e-05,,,7573.0,73114195.552,-1
RAMP,RAMP,0.742315,11359103.0,54134102.0,388.0,0.21,3.55766e-05,,,218.0,59385199.99999999,-1
sETH2,SETH2,0.142446,683938.0,54069293.0,389.0,0.013,3.5534e-05,,,6526.0,205508030.0,-1
MX Token,MX,0.061362342003,5286886.0,54017118.0,390.0,0.098,3.54997e-05,,,14712.0,614256620.0,-1
Mask Network,MASK,3.7,8013505.0,53971126.0,391.0,0.148,3.54695e-05,6294.0,,250.0,370000000.0,-1
unFederalReserve,ERSDL,4.02,3080824.0,53686068.0,392.0,0.057,3.52822e-05,,,4915.0,402465913.0,-1
ShareToken,SHR,0.047376421356,373890.0,52845255.0,394.0,0.007,3.47296e-05,,1.0,3135.0,92033945.0,-1
APENFT,NFT,9.9327552e-05,120334975.0,52491442.0,395.0,2.292,3.44971e-05,,,14241.0,41458005.0,-1
Dock,DOCK,0.012393504868,10349594.0,52231253.0,396.0,0.198,3.43261e-05,28321.0,,2165.0,123935048.68,-1
TrueFi,TRU,0.124324,2610022.0,51748023.0,397.0,0.05,3.40085e-05,3567.0,,11939.0,56512060.0,-1
Zenon,ZNN,11.02,816267.0,51698864.0,398.0,0.016,3.39762e-05,,1.0,22813.0,275941321.0,-1
Celo Dollar,CUSD,27.16,452116.0,51481031.0,399.0,0.009,3.3833e-05,,,4067.0,543200000.0,-1
Marlin,POND,0.167711,5948250.0,50951806.0,400.0,0.117,3.34852e-05,,1.0,12616.0,67408291.030195,-1
Alchemist,MIST,0.023089967348,259889.0,50878407.0,401.0,0.005,3.3437e-05,,1.0,8582.0,101503496.461808,-1
Groestlcoin,GRS,200.84,7380192.0,50755860.0,408.0,0.145,3.33564e-05,,,1632.0,54184978.0,-1
LTO Network,LTO,2.491956e-06,4499837.0,50533057.0,402.0,0.089,3.321e-05,,,6171.0,2490854837.0,-1
HydraDX,XHDX,0.370474,,50523984.0,403.0,,3.32041e-05,,1.0,7010.0,370474000.0,-1
Index Cooperative,INDEX,7.36,91929.0,50148331.0,404.0,0.002,3.29572e-05,,,4049.0,73574026.0,-1
Loom Network (OLD),LOOMOLD,7.85,4030584.0,50031511.0,405.0,0.081,3.28804e-05,,,2491.0,67943320.0,-1
Rarible,RARI,0.535865,2430977.0,49599295.0,406.0,0.049,3.25964e-05,21105.0,,3257.0,,-1
Illuvium,ILV,0.150239,752169.0,49480567.0,407.0,0.015,3.25183e-05,3755.0,,911.0,75119500.0,-1
Crust Network,CRU,0.997141,3818644.0,49266554.0,409.0,0.078,3.23777e-05,,,7737.0,99896729.365573,-1
Covalent,CQT,17.77,6349832.0,49256279.0,410.0,0.129,3.23709e-05,,,120.0,45954925.92,-1
Refereum,RFR,7.26,13379006.0,48962152.0,411.0,0.273,3.21776e-05,63533.0,1.0,3141.0,,-1
Kadena,KDA,1773.1,441851.0,48143790.0,412.0,0.009,3.16398e-05,,1.0,198.0,44641338.7,-1
STP Network,STPT,1.38,16186315.0,48117997.0,413.0,0.336,3.16229e-05,,,4392.0,1380000000.0,-1
sLINK,SLINK,0.023055007732,10302.04,48083914.0,414.0,0.0,3.16005e-05,,1.0,25006.0,92257957.0,-1
Steem Dollars,SBD,1.26,3513150.0,47851443.0,417.0,0.073,3.14477e-05,,,7676.0,678430764.0,-1
Sentinel Protocol,UPP,1.0,88842854.0,47841408.0,415.0,1.857,3.14411e-05,18815.0,,357.0,51839330.0,-1
pTokens BTC,PBTC,112.97,19151.9,47753388.0,416.0,0.0,3.13832e-05,,,6219.0,1129320593.0,-1
Cream ETH 2,CRETH2,0.300758,9185.18,47499511.0,418.0,0.0,3.12164e-05,382.0,1.0,932.0,66077842.0,-1
LGO Token,LGO,0.141919,93798.0,47401419.0,419.0,0.002,3.11519e-05,7697.0,1.0,9654.0,70959500.0,-1
Pangolin,PNG,0.115738,523818.0,47274392.0,420.0,0.011,3.10684e-05,,,2375.0,1157377767.0,-1
Unizen,ZCX,0.172312,844569.0,47087151.0,421.0,0.018,3.09454e-05,,,25398.0,172337002.0,-1
CumRocket,CUMMIES,7.42,439938.0,46742398.0,422.0,0.009,3.07188e-05,,,15932.0,64147591.0,1
Cobak Token,CBK,65.5,8873029.0,46455245.0,423.0,0.191,3.05301e-05,,,1239.0,38435531.0,-1
CertiK,CTK,0.365415,5028182.0,46121528.0,424.0,0.109,3.03108e-05,,,1615.0,10962450000.0,-1
HARD Protocol,HARD,0.764666,2106296.0,46033040.0,425.0,0.046,3.02526e-05,,,31965.0,76486101.0,-1
WHALE,WHALE,0.695758,416675.0,45994796.0,426.0,0.009,3.02275e-05,,,6270.0,139122011.0,-1
Eterbase Utility Token,XBASE,0.392553,17236.98,45631634.0,427.0,0.0,2.99888e-05,,1.0,6804.0,392524471.0,-1
Sentinel [OLD],DVPN,0.004968989923,47192.0,45310172.0,428.0,0.001,2.97776e-05,,1.0,7367.0,69371943.9064023,-1
xDAI Stake,STAKE,0.273817,1173408.0,44331858.0,429.0,0.026,2.91346e-05,,1.0,1977.0,58903243.604072,-1
XYO Network,XYO,0.07326885638,232597.0,43993546.0,430.0,0.005,2.89123e-05,,,10319.0,221093737.0,-1
YIELD App,YLD,0.012672819749,552577.0,43864047.0,431.0,0.013,2.88272e-05,,,8868.0,126728197.49,-1
Oxen,OXEN,0.166275,78603.0,43834898.0,432.0,0.002,2.8808e-05,,1.0,4855.0,82857571.0,-1
Belt,BELT,0.367918,3091991.0,43416513.0,433.0,0.071,2.85331e-05,,1.0,6621.0,77288803.0,-1
Bluzelle,BLZ,0.332684,7549333.0,43222957.0,434.0,0.175,2.84059e-05,27629.0,1.0,4649.0,43876911.617968,-1
Verus Coin,VRSC,2.18,14535.29,43179171.0,435.0,0.0,2.83771e-05,,,6006.0,61380022.0,-1
V.SYSTEMS,VSYS,33163.0,1295620.0,43142326.0,436.0,0.03,2.83529e-05,,1.0,533.0,47620095.0,-1
BiLira,TRYB,12.29,2439837.0,42994356.0,437.0,0.057,2.82556e-05,,1.0,3953.0,53323384.98,-1
ETH 2x Flexible Leverage Index,ETH2X-FLI,0.003262833766,4522878.0,42953097.0,438.0,0.105,2.82285e-05,,1.0,1547.0,3262833.7660000003,-1
CargoX,CXO,0.126863,76470.0,42851737.0,439.0,0.002,2.81619e-05,3631.0,1.0,1937.0,126926414.0,-1
MASS,MASS,2.47,3040016.0,42821096.0,440.0,0.071,2.81418e-05,,,4896.0,82420869.31,-1
Elastos,ELA,0.112583,459152.0,42574410.0,441.0,0.011,2.79796e-05,,1.0,5236.0,112250284.0,-1
Nuls,NULS,0.791194,28672034.0,42192254.0,445.0,0.68,2.77285e-05,36.0,1.0,5098.0,,-1
Hegic,HEGIC,0.128172,541922.0,42000387.0,442.0,0.013,2.76024e-05,5249.0,1.0,822.0,69485903.02236,-1
Aergo,AERGO,0.657609,13594431.0,41999313.0,443.0,0.324,2.76017e-05,5190.0,1.0,1682.0,54936776.860056,-1
AdEx,ADX,0.018108551088,5611735.0,41996391.0,444.0,0.134,2.75998e-05,,1.0,1870.0,18108551087999.98,-1
FC Barcelona Fan Token,BAR,18.87,2358511.0,41413166.0,446.0,0.057,2.72165e-05,,,3009.0,188281212.0,-1
DUSK Network,DUSK,10.76,8391529.0,41081194.0,447.0,0.204,2.69983e-05,15291.0,,1155.0,37765262.0,-1
Aeternity,AE,0.00086461209,7603150.0,40844660.0,448.0,0.186,2.68429e-05,,,1406.0,,-1
PlatonCoin,PLTC,0.005441566526,327909.0,40638817.0,449.0,0.008,2.67076e-05,1188.0,,8455.0,114272897.046,-1
I/O Coin,IOC,15.63,2814.48,40269026.0,450.0,0.0,2.64646e-05,,,2576.0,624574800.0,-1
dForce Token,DF,0.049580355685,917482.0,40226323.0,451.0,0.023,2.64365e-05,,1.0,6231.0,49574496.08024372,-1
Contentos,COS,0.115532,8227135.0,40122767.0,452.0,0.205,2.63684e-05,,1.0,343.0,43142611.964736,-1
Nimiq,NIM,0.032898120538,592454.0,39977670.0,453.0,0.015,2.62731e-05,,,16740.0,315827504.0,-1
